"","inoculant","supernatant","time","N","OD","median","sd","se","ci"
"2589","57","157B",48,5,0.17456,0.1748,0.00434948272786546,0.00194514780929368,0.00540059611399964
"2590","57","157B",62,5,0.2407,0.2395,0.00317883626505047,0.00142161879559888,0.00394704654649768
"2591","57","158",0,5,0,0,0,0,0
"2592","57","158",24,5,0.01936,0.0129,0.0180501523539277,0.00807227353352201,0.0224122243399649
"2593","57","158",39,5,0.09484,0.0991,0.0205915759474597,0.0092088327164739,0.0255678185202392
"2594","57","158",48,5,0.13734,0.1413,0.0217137744300709,0.00971069513474705,0.0269612119749365
"2595","57","158",62,5,0.20178,0.2064,0.0185786705660012,0.00830863406343064,0.0230684663762917
"2596","57","159",0,5,0,0,0,0,0
"2597","57","159",24,5,0.06834,0.0664,0.0092578615241318,0.0041402415388477,0.0114951533548703
"2598","57","159",39,5,0.14322,0.1401,0.0068327885961736,0.0030557159553859,0.00848402760720599
"2599","57","159",48,5,0.18676,0.1846,0.00530688232392617,0.0023733099249782,0.00658936472432305
"2600","57","159",62,5,0.2486,0.2471,0.00578662250367173,0.002587856255668,0.00718504083400491
"2601","57","165A",0,5,0,0,0,0,0
"2602","57","165A",24,5,0.03606,0.0358,0.00317930810082949,0.0014218298069741,0.00394763240799756
"2603","57","165A",39,5,0.07668,0.0736,0.0108651737215748,0.00485905340575713,0.0134908950443091
"2604","57","165A",48,5,0.12844,0.1236,0.0112277780526692,0.00502121499240971,0.0139411277878217
"2605","57","165A",62,5,0.20872,0.2048,0.0136998905105114,0.00612677729316155,0.0170106608262354
"2606","57","168A",0,5,0,0,0,0,0
"2607","57","168A",24,5,0.00412,0.001,0.00637471567993428,0.00285085951951337,0.00791525495855943
"2608","57","168A",39,5,0.1007,0.098,0.00685383104548106,0.00306512642479882,0.00851015525894509
"2609","57","168A",48,5,0.15102,0.1473,0.00771407803953265,0.00344984057602666,0.00957829298102197
"2610","57","168A",62,5,0.20916,0.208,0.00860772908495615,0.0038494934731728,0.0106879073110815
"2611","57","170C",0,5,0,0,0,0,0
"2612","57","170C",24,5,0.02782,0.0279,0.00966783326293953,0.00432358647421328,0.0120042005032288
"2613","57","170C",39,5,0.10984,0.1098,0.0113939896436674,0.00509554707563378,0.0141475067364483
"2614","57","170C",48,5,0.13354,0.128,0.0129831814282941,0.00580625524757567,0.0161207489616605
"2615","57","170C",62,5,0.19868,0.1913,0.0146852647235247,0.00656745003787619,0.0182341645112924
"2616","57","41",0,5,0,0,0,0,0
"2617","57","41",24,5,0.03678,0.0357,0.00508055115120397,0.00227209154745138,0.00630833745548266
"2618","57","41",39,5,0.12144,0.1252,0.00782611014489318,0.00349994285667638,0.00971739921289111
"2619","57","41",48,5,0.17028,0.1705,0.00279320604324136,0.00124915971757018,0.00346822338345798
"2620","57","41",62,5,0.2376,0.2364,0.00595147040654661,0.0026615784790233,0.00738972654018404
"2621","57","50% TY",0,5,0,0,0,0,0
"2622","57","50% TY",24,5,0.05258,0.0467,0.020291180350093,0.00907449172130318,0.0251948281217701
"2623","57","50% TY",39,5,0.13164,0.1385,0.0267862464709037,0.0119791735942009,0.0332595178899337
"2624","57","50% TY",48,5,0.16974,0.1776,0.0215508236501531,0.00963782133057052,0.0267588818580334
"2625","57","50% TY",62,5,0.22104,0.2221,0.0172227465869994,0.00770224642555664,0.0213848643872639
"2626","57","53",0,5,0,0,0,0,0
"2627","57","53",24,5,0.048,0.0465,0.00609590026165127,0.0027261694738222,0.00756905989153329
"2628","57","53",39,5,0.12744,0.1278,0.0161445966193027,0.00722008310201483,0.0200461643877104
"2629","57","53",48,5,0.1694,0.17,0.0210945490589394,0.00943376913009853,0.0261923421248281
"2630","57","53",62,5,0.22722,0.2299,0.0244797263056596,0.0109476664180089,0.0303955948396191
"2631","57","57",0,5,0,0,0,0,0
"2632","57","67",0,5,0,0,0,0,0
"2633","57","67",24,5,0.04544,0.0441,0.0100143896469031,0.00447857120072909,0.0124345070885441
"2634","57","67",39,5,0.12892,0.1308,0.00861725014143143,0.00385375141907207,0.0106997292641317
"2635","57","67",48,5,0.18904,0.1883,0.00847366508660803,0.00378953823044444,0.0105214448708774
"2636","57","67",62,5,0.26292,0.2617,0.00902479916674049,0.00403601288402304,0.011205768216361
"2637","57","74",0,5,0,0,0,0,0
"2638","57","74",24,5,0.05582,0.0551,0.00455817946114455,0.00203847982575251,0.00565972733425502
"2639","57","74",39,5,0.14604,0.1476,0.00963550725182645,0.00430912984255523,0.0119640624590242
"2640","57","74",48,5,0.19784,0.197,0.0044421841474662,0.00198660514446127,0.00551570012930026
"2641","57","74",62,5,0.26334,0.2609,0.0101903385615984,0.00455725794749431,0.0126529765214443
"2642","57","77",0,5,0,0,0,0,0
"2643","57","77",24,5,0.07234,0.0614,0.0206240878586181,0.00922337248515965,0.0256081873898375
"2644","57","77",39,5,0.14786,0.1464,0.00650868650343524,0.00291077309318332,0.00808160170691027
"2645","57","77",48,5,0.1919,0.1883,0.0111168790584408,0.00497161945446351,0.0138034284992513
"2646","57","77",62,5,0.2595,0.2548,0.0144130149517719,0.00644569623857655,0.0178961217711877
"2647","67","100% TY",0,5,0,0,0,0,0
"2648","67","100% TY",24,5,0.05076,0.0448,0.0137048531549959,0.00612899665524464,0.0170168227632276
"2649","67","100% TY",39,5,0.18734,0.1896,0.0100400697208735,0.00449005567894208,0.0124663931118643
"2650","67","100% TY",48,5,0.24536,0.24,0.0122156866364523,0.00546302114218863,0.0151677783098217
"2651","67","100% TY",62,5,0.33268,0.3323,0.00185121581669992,0.000827888881432763,0.00229858803250167
"2652","67","122A",0,5,0,0,0,0,0
"2653","67","122A",24,5,0.03756,0.0374,0.00167421623454081,0.000748732261893395,0.00207881402363759
"2654","67","122A",39,5,0.12382,0.1265,0.00709697118494925,0.00317386200078075,0.00881205361664099
"2655","67","122A",48,5,0.14192,0.1429,0.00278603661138901,0.0012459534501738,0.00345932135803935
"2656","67","122A",62,5,0.12492,0.1235,0.00339587985653203,0.00151868364052557,0.00421654176008119
"2657","67","126B",0,5,0,0,0,0,0
"2658","67","126B",24,5,0.0761,0.0664,0.023678999134254,0.0105895703406701,0.0294013607385012
"2659","67","126B",39,5,0.18018,0.1766,0.0138663982345813,0.00620124181112138,0.0172174074726359
"2660","67","126B",48,5,0.22572,0.2268,0.0131311461799799,0.00587242709618433,0.0163044714668319
"2661","67","126B",62,5,0.3025,0.2976,0.011725826196904,0.00524394889372504,0.0145595362378903
"2662","67","135A",0,5,0,0,0,0,0
"2663","67","135A",24,5,0.00902,0.0087,0.00123773987574126,0.000553534100123922,0.00153685704284913
"2664","67","135A",39,5,0.09118,0.0924,0.00445499719416298,0.00199233531314385,0.00553160962809095
"2665","67","135A",48,5,0.10748,0.1089,0.00831546751541968,0.00371879012583394,0.0103250166421295
"2666","67","135A",62,5,0.1783,0.1773,0.0106482392910753,0.00476203737910571,0.013221535371987
"2667","67","135B",0,5,0,0,0,0,0
"2668","67","135B",24,5,0.02848,0.028,0.00467835441154259,0.00209222369740905,0.00580894424365019
"2669","67","135B",39,5,0.0999,0.101,0.006000833275471,0.00268365422511917,0.00745101863737551
"2670","67","135B",48,5,0.14,0.1407,0.00697853852894716,0.00312089730686545,0.00866500005147154
"2671","67","135B",62,5,0.19882,0.2068,0.0183199890829662,0.00819294818731328,0.0227472708918051
"2672","67","137B",0,5,0,0,0,0,0
"2673","67","137B",24,5,0.05038,0.0553,0.0113184362877564,0.00506175858768472,0.0140536948544701
"2674","67","137B",39,5,0.1185,0.1285,0.0214822019355559,0.00960713276685609,0.0266736767455229
"2675","67","137B",48,5,0.178,0.179,0.00990353472251196,0.00442899537141325,0.012296862519904
"2676","67","137B",62,5,0.2611,0.2547,0.0186026879778165,0.00831937497652317,0.0230982879318728
"2677","67","144A",0,5,0,0,0,0,0
"2678","67","144A",24,5,0.05232,0.0547,0.00420915668513302,0.00188239209518102,0.00522635831872837
"2679","67","144A",39,5,0.14428,0.1427,0.00435338948406871,0.00194689496378208,0.00540544699252698
"2680","67","144A",48,5,0.17674,0.1766,0.00122392810246354,0.000547357287336161,0.00151970746121883
"2681","67","144A",62,5,0.2264,0.2262,0.00225721066805914,0.00100945529866359,0.0028026972228905
"2682","67","145B",0,5,0,0,0,0,0
"2683","67","145B",24,5,0.05642,0.0655,0.0199428433278708,0.00891871066914944,0.0247623105820353
"2684","67","145B",39,5,0.13404,0.1387,0.0194433279044509,0.00869532058063416,0.0241420802642274
"2685","67","145B",48,5,0.18082,0.1858,0.0106584238984946,0.00476659207400843,0.0132341812323553
"2686","67","145B",62,5,0.2564,0.2562,0.0144554487996741,0.00646467323226781,0.0179488103524332
"2687","67","147A",0,5,0,0,0,0,0
"2688","67","147A",24,5,0.05796,0.0587,0.00768524560440328,0.00343694631904544,0.00954249278434128
"2689","67","147A",39,5,0.1258,0.1265,0.00422965719651132,0.0018915602025841,0.00525181306565157
"2690","67","147A",48,5,0.1782,0.1784,0.00900222194794152,0.00402591604482756,0.0111777348965987
"2691","67","147A",62,5,0.23046,0.2314,0.00715457895336965,0.00319962497802477,0.00888358310870547
"2692","67","149A",0,5,0,0,0,0,0
"2693","67","149A",24,5,0.04482,0.0426,0.0051246463292602,0.00229181151057411,0.00636308885056946
"2694","67","149A",39,5,0.1064,0.1049,0.00463896540189728,0.00207460839678239,0.00576003632844871
"2695","67","149A",48,5,0.16358,0.1648,0.00631680298885441,0.00282496017671046,0.00784334685500646
"2696","67","149A",62,5,0.22476,0.2232,0.0108550909715212,0.00485454426285311,0.0134783756565645
"2697","67","152A",0,5,0,0,0,0,0
"2698","67","152A",24,5,0.03078,0.0321,0.00594281078278621,0.00265770577754574,0.00737897419712276
"2699","67","152A",39,5,0.10582,0.1055,0.00780685596126892,0.00349133212398935,0.00969349198627006
"2700","67","152A",48,5,0.19064,0.1945,0.0194081941457726,0.00867960828609218,0.0240984559409548
"2701","67","152A",62,5,0.2516,0.2425,0.0251885886861491,0.0112646793119023,0.031275763737154
"2702","67","152B",0,5,0,0,0,0,0
"2703","67","152B",24,5,0.08466,0.0854,0.0124550391408458,0.00557006283627034,0.0154649736974069
"2704","67","152B",39,5,0.15248,0.1562,0.0169268130491242,0.00756990092405442,0.0210174143674232
"2705","67","152B",48,5,0.16366,0.1648,0.00405253007391679,0.00181234654522804,0.00503188069442051
"2706","67","152B",62,5,0.27924,0.2838,0.0222333758120534,0.00994306793701019,0.0276063823043611
"2707","67","154C",0,5,0,0,0,0,0
"2708","67","154C",24,5,0.04898,0.0485,0.00378576280292361,0.00169304459480546,0.00470064537812921
"2709","67","154C",39,5,0.16744,0.1672,0.00418604825581359,0.00187205769141872,0.0051976654139874
"2710","67","154C",48,5,0.22524,0.2277,0.00642479571659675,0.00287325599277196,0.00797743753711194
"2711","67","154C",62,5,0.32588,0.3263,0.0101018315171062,0.00451767639389985,0.0125430805107109
"2712","67","157B",0,5,0,0,0,0,0
"2713","67","157B",24,5,0.0817,0.0781,0.00513663313854513,0.002297172174653,0.00637797244011189
"2714","67","157B",39,5,0.1299,0.1284,0.0111427106217473,0.00498317168076718,0.0138355026214263
"2715","67","157B",48,5,0.18682,0.1886,0.00688600029044437,0.00307951294850338,0.00855009865226544
"2716","67","157B",62,5,0.24476,0.2458,0.00543534727501381,0.00243076119764982,0.00674887502911958
"2717","67","158",0,5,0,0,0,0,0
"2718","67","158",24,5,0.05168,0.0544,0.0141287649849518,0.0063185757888942,0.0175431788208966
"2719","67","158",39,5,0.13006,0.1315,0.00945267158003493,0.00422736324438769,0.0117370419877733
"2720","67","158",48,5,0.18244,0.1846,0.0101849398623654,0.00455484357579928,0.0126462731509695
"2721","67","158",62,5,0.24108,0.2438,0.00909708744599062,0.00406834118529899,0.011295525970198
"2722","67","159",0,5,0,0,0,0,0
"2723","67","159",24,5,0.07524,0.0737,0.00615207282141556,0.00275129060624282,0.00763880733667956
"2724","67","159",39,5,0.14186,0.1386,0.0091593122012518,0.00409616894182845,0.0113727882086028
"2725","67","159",48,5,0.19724,0.1921,0.0101320284247529,0.00453118086154151,0.0125805749237928
"2726","67","159",62,5,0.2532,0.2485,0.0102090645996585,0.00456563248630461,0.0126762279687325
"2727","67","165A",0,5,0,0,0,0,0
"2728","67","165A",24,5,0.07202,0.0728,0.00849894111051489,0.00380084201197577,0.0105528291997803
"2729","67","165A",39,5,0.1372,0.1377,0.00572843783242866,0.00256183527963841,0.00711279502247507
"2730","67","165A",48,5,0.20584,0.2022,0.00558775446847837,0.00249891976661917,0.00693811355431181
"2731","67","165A",62,5,0.26992,0.2736,0.0133092824750247,0.00595209206918038,0.0165256568911625
"2732","67","168A",0,5,0,0,0,0,0
"2733","67","168A",24,5,0.03604,0.0383,0.00911526192711981,0.00407646906035113,0.0113180925691021
"2734","67","168A",39,5,0.12478,0.123,0.00903753284917958,0.00404170755993058,0.0112215791714102
"2735","67","168A",48,5,0.189,0.1902,0.00538794951720968,0.0024095642759636,0.00669002293965861
"2736","67","168A",62,5,0.2364,0.2346,0.0036626493143625,0.00163798656893151,0.00454777979168961
"2737","67","170C",0,5,0,0,0,0,0
"2738","67","170C",24,5,0.05594,0.0475,0.0189045761655743,0.00845438347840929,0.0234731316260946
"2739","67","170C",39,5,0.14794,0.144,0.0159170663126092,0.00711832845547324,0.0197636481973888
"2740","67","170C",48,5,0.18494,0.1815,0.0162577058652197,0.00727066709456567,0.0201866080662295
"2741","67","170C",62,5,0.24248,0.2411,0.00968023760038976,0.00432913386256419,0.0120196025224624
"2742","67","41",0,5,0,0,0,0,0
"2743","67","41",24,5,0.06398,0.064,0.00124579292019179,0.000557135531087364,0.00154685621821929
"2744","67","41",39,5,0.14296,0.1432,0.00275281673926907,0.00123109707172099,0.00341807343880309
"2745","67","41",48,5,0.19086,0.1905,0.002524480144505,0.00112898184219234,0.0031345561096121
"2746","67","41",62,5,0.23554,0.2401,0.0133877929473084,0.00598720301977476,0.0166231405180791
"2747","67","50% TY",0,5,0,0,0,0,0
"2748","67","50% TY",24,5,0.0783,0.0754,0.00864378389364288,0.00386561767380066,0.0107326752689899
"2749","67","50% TY",39,5,0.14342,0.1451,0.0090888393098349,0.00406465250667262,0.0112852845564811
"2750","67","50% TY",48,5,0.18144,0.1809,0.010307909584392,0.00460983730732441,0.012798960227679
"2751","67","50% TY",62,5,0.24344,0.2431,0.0103071819621078,0.00460951190474653,0.0127980567652845
"2752","67","53",0,5,0,0,0,0,0
"2753","67","53",24,5,0.06756,0.0695,0.00330726473086144,0.00147905375155875,0.00410651154883971
"2754","67","53",39,5,0.15404,0.1528,0.0121123077900126,0.00541678871657368,0.0150394165180216
"2755","67","53",48,5,0.20496,0.1968,0.017871289824744,0.0079922837787456,0.0221901371768499
"2756","67","53",62,5,0.24726,0.2349,0.0357441323856098,0.015985261962195,0.0443822023302409
"2757","67","57",0,5,0,0,0,0,0
"2758","67","57",24,5,0.0571,0.06,0.00906614581837288,0.00405450366876144,0.0112571068651392
"2759","67","57",39,5,0.12414,0.1219,0.0111239830995916,0.00497479647824914,0.01381224933139
"2760","67","57",48,5,0.1693,0.1669,0.00831805265672201,0.00371994623617063,0.0103282265190149
"2761","67","57",62,5,0.23234,0.2256,0.013909277479438,0.00622041799238604,0.0172706490872445
"2762","67","67",0,5,0,0,0,0,0
"2763","67","74",0,5,0,0,0,0,0
"2764","67","74",24,5,0.06748,0.0664,0.00677473246704252,0.00302975246513638,0.00841194140178886
"2765","67","74",39,5,0.14884,0.1501,0.00808844855333827,0.00361726415955484,0.0100431353700034
"2766","67","74",48,4,0.205225,0.20555,0.00414517792139252,0.00207258896069626,0.00659590308033962
"2767","67","74",62,5,0.26568,0.2688,0.00819981707113032,0.00366706967482212,0.0101814176490791
"2768","67","77",0,5,0,0,0,0,0
"2769","67","77",24,5,0.08576,0.0872,0.00605499793559007,0.00270787739752006,0.00751827294582031
"2770","67","77",39,5,0.16414,0.1596,0.0111264549610377,0.00497590192829401,0.0138153185527562
"2771","67","77",48,5,0.22058,0.2192,0.0121861396676716,0.00544980733604409,0.0151310909024306
"2772","67","77",62,5,0.25216,0.249,0.0122042205814218,0.00545789336649224,0.0151535413220889
"2773","74","100% TY",0,5,0,0,0,0,0
"2774","74","100% TY",24,5,0.04462,0.0371,0.0211226655514876,0.00944634320782386,0.026227253361381
"2775","74","100% TY",39,5,0.17274,0.1704,0.0252258399265515,0.0112813385730595,0.0313220172612501
"2776","74","100% TY",48,5,0.23424,0.2239,0.0261898453603682,0.0117124549091982,0.0325189881024931
"2777","74","100% TY",62,5,0.33432,0.33,0.0148415632599804,0.00663734886833591,0.0184282347769814
"2778","74","122A",0,5,0,0,0,0,0
"2779","74","122A",24,5,0.00684,0.0068,0.000602494813255683,0.00026944387170615,0.000748096118724081
"2780","74","122A",39,5,0.05652,0.0566,0.00500919155153803,0.00224017856431133,0.00621973280965123
"2781","74","122A",48,5,0.1113,0.112,0.00545985347788748,0.00244172070474901,0.00677930349896049
"2782","74","122A",62,5,0.2024,0.2011,0.00445926002830066,0.00199424171052558,0.00553690263577002
"2783","74","126B",0,5,0,0,0,0,0
"2784","74","126B",24,5,0.05332,0.0534,0.00492615468697442,0.0022030433495508,0.00611662892439887
"2785","74","126B",39,5,0.16548,0.1698,0.00874396935035799,0.00391042197211503,0.0108570719437367
"2786","74","126B",48,5,0.21648,0.2177,0.00735710540905864,0.0032901975624573,0.00913505291741829
"2787","74","126B",62,5,0.318,0.3181,0.00449277197284704,0.00200922870773836,0.00557851321082307
"2788","74","135A",0,5,0,0,0,0,0
"2789","74","135A",24,5,0.05446,0.0586,0.0112226556571963,0.0050189241875127,0.0139347674937784
"2790","74","135A",39,5,0.14598,0.1504,0.0141704622366386,0.00633722336674352,0.0175949527971401
"2791","74","135A",48,5,0.1858,0.1915,0.0107505813796278,0.00480780615249825,0.0133486098588436
"2792","74","135A",62,5,0.2432,0.2484,0.0156364957711119,0.00699285349481883,0.019415273857055
"2793","74","135B",0,5,0,0,0,0,0
"2794","74","135B",24,5,0.02912,0.0308,0.0109777957714652,0.0049094195176212,0.0136307337890619
"2795","74","135B",39,5,0.11476,0.1169,0.00997411650222715,0.00446056050289647,0.0123845013747055
"2796","74","135B",48,5,0.16684,0.1711,0.00998263492270453,0.00446437005634614,0.0123950783907338
"2797","74","135B",62,5,0.23934,0.2447,0.0125663439392689,0.00561983985536955,0.0156031768584363
"2798","74","137B",0,5,0,0,0,0,0
"2799","74","137B",24,5,0.0526,0.0475,0.0219543845279252,0.00981829924172206,0.0272599688710464
"2800","74","137B",39,5,0.13546,0.1309,0.0229188350489286,0.0102496146269018,0.0284574923610253
"2801","74","137B",48,5,0.1859,0.1799,0.0194199639546524,0.0086848719046397,0.0241130700889067
"2802","74","137B",62,5,0.26794,0.2688,0.0129090278487576,0.00577309275865199,0.0160286751316121
"2803","74","144A",0,5,0,0,0,0,0
"2804","74","144A",24,5,0.04642,0.0479,0.00526991461031391,0.00235677746085624,0.0065434632452348
"2805","74","144A",39,5,0.15372,0.1545,0.00667472845889629,0.0029850293130889,0.00828777002519761
"2806","74","144A",48,5,0.1888,0.1887,0.00914959015475557,0.00409182111045926,0.0113607166934796
"2807","74","144A",62,5,0.2487,0.2546,0.00961769203083566,0.00430116263352131,0.0119419419404999
"2808","74","145B",0,5,0,0,0,0,0
"2809","74","145B",24,5,0.04946,0.0504,0.00649984615202545,0.00290681956784387,0.00807062496083327
